product_id,product_name,category,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.45,7469,6954,515,DeHaat,"Coimbatore, Tamil Nadu",2022-09-23
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.76,18665,16579,2086,Amul (GCMMF),"Hyderabad, Telangana",2023-01-13
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.0,21352,7069,14283,Godrej Agrovet,"Jaipur, Rajasthan",2023-07-24
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.36,46468,6566,39902,IFFCO,"Jaipur, Rajasthan",2022-03-15
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.69,17627,13073,4554,IFFCO,"Jaipur, Rajasthan",2022-05-05
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.75,15737,10134,5603,DeHaat,"Hyderabad, Telangana",2023-01-19
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.19,5708,2154,3554,Amul (GCMMF),"Kolkata, West Bengal",2023-01-22
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.88,5892,3610,2282,IFFCO,"Anand, Gujarat",2023-02-07
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.77,19697,18315,1382,IFFCO,"Bengaluru, Karnataka",2022-08-06
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.65,32435,45,32390,Godrej Agrovet,"Jaipur, Rajasthan",2023-12-21
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.19,33474,12343,21131,Coromandel International,"Coimbatore, Tamil Nadu",2023-02-24
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.46,6492,4124,2368,Parag Foods,"Bengaluru, Karnataka",2022-09-02
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.84,35077,9749,25328,Godrej Agrovet,"Chennai, Tamil Nadu",2022-10-23
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.72,17930,10125,7805,Nuziveedu Seeds,"Hyderabad, Telangana",2023-08-19
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.78,17867,1090,16777,Nuziveedu Seeds,"Pune, Maharashtra",2023-02-15
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.93,9290,2489,6801,DeHaat,"Chennai, Tamil Nadu",2023-06-06
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.63,33471,25347,8124,Godrej Agrovet,"Nashik, Maharashtra",2023-02-17
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.48,33375,25828,7547,Amul (GCMMF),"Pune, Maharashtra",2023-07-28
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.74,5313,2462,2851,Parag Foods,"Hyderabad, Telangana",2023-10-05
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.25,20690,15555,5135,Nuziveedu Seeds,"Chennai, Tamil Nadu",2022-05-17
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.72,42099,11069,31030,DeHaat,"Jaipur, Rajasthan",2022-01-16
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.89,7946,777,7169,IFFCO,"Chennai, Tamil Nadu",2023-06-30
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.9,34635,2539,32096,DeHaat,"Pune, Maharashtra",2022-10-23
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.08,43565,17964,25601,Amul (GCMMF),"Hyderabad, Telangana",2022-02-25
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.54,11981,5144,6837,ITC Agri Business,"Anand, Gujarat",2023-11-14
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.26,38362,36883,1479,Nuziveedu Seeds,"Chennai, Tamil Nadu",2023-08-11
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.02,6949,2348,4601,IFFCO,"Kolkata, West Bengal",2022-01-20
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.9,49380,45305,4075,Godrej Agrovet,"Nashik, Maharashtra",2022-07-15
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.88,22240,17290,4950,IFFCO,"Pune, Maharashtra",2023-10-18
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.97,45054,25849,19205,Parag Foods,"Bengaluru, Karnataka",2022-09-30
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.36,44752,11500,33252,Parag Foods,"Lucknow, Uttar Pradesh",2023-08-01
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.15,26894,14688,12206,Amul (GCMMF),"Bengaluru, Karnataka",2023-06-23
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.7,12514,11816,698,IFFCO,"Anand, Gujarat",2023-03-02
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.27,34802,23018,11784,Coromandel International,"Nashik, Maharashtra",2022-10-06
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.61,2253,1708,545,DeHaat,"Jaipur, Rajasthan",2022-07-17
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.84,17417,4763,12654,DeHaat,"Chennai, Tamil Nadu",2022-01-25
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.62,37815,12083,25732,Coromandel International,"Lucknow, Uttar Pradesh",2023-07-26
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.75,47771,39757,8014,Coromandel International,"Anand, Gujarat",2023-04-27
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.49,41586,22616,18970,IFFCO,"Coimbatore, Tamil Nadu",2023-08-09
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.81,37644,12932,24712,Nuziveedu Seeds,"Anand, Gujarat",2022-04-17
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.14,16119,1665,14454,Godrej Agrovet,"Anand, Gujarat",2023-03-29
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.82,5581,1937,3644,Amul (GCMMF),"Lucknow, Uttar Pradesh",2023-03-19
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.66,34874,27671,7203,Coromandel International,"Coimbatore, Tamil Nadu",2023-11-23
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.25,3408,1641,1767,Parag Foods,"Chennai, Tamil Nadu",2023-06-02
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,4.05,9686,9491,195,Amul (GCMMF),"Jaipur, Rajasthan",2022-02-10
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.22,47462,37359,10103,Nuziveedu Seeds,"Pune, Maharashtra",2022-07-06
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.1,43797,5318,38479,Amul (GCMMF),"Bengaluru, Karnataka",2022-04-07
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.64,15994,9468,6526,DeHaat,"Nashik, Maharashtra",2022-02-17
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.22,1461,671,790,Coromandel International,"Lucknow, Uttar Pradesh",2023-08-04
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,4.82,16884,16210,674,Parag Foods,"Kolkata, West Bengal",2022-01-26
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.15,5207,1543,3664,Godrej Agrovet,"Jaipur, Rajasthan",2022-10-29
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.92,43063,9278,33785,ITC Agri Business,"Kolkata, West Bengal",2022-11-08
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.46,37670,21825,15845,Parag Foods,"Anand, Gujarat",2022-04-13
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.92,40330,4046,36284,Parag Foods,"Jaipur, Rajasthan",2022-01-11
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,2.89,36434,21401,15033,Nuziveedu Seeds,"Chennai, Tamil Nadu",2022-11-17
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.76,20599,7718,12881,Amul (GCMMF),"Coimbatore, Tamil Nadu",2022-06-01
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.74,22497,22147,350,Parag Foods,"Chennai, Tamil Nadu",2022-07-08
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.46,29812,596,29216,IFFCO,"Nashik, Maharashtra",2022-06-04
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.96,27814,13184,14630,Coromandel International,"Chennai, Tamil Nadu",2023-09-17
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.02,13324,7276,6048,Godrej Agrovet,"Kolkata, West Bengal",2022-01-11
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.01,8518,3081,5437,Godrej Agrovet,"Kolkata, West Bengal",2023-04-22
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.57,14779,11214,3565,Parag Foods,"Bengaluru, Karnataka",2023-08-09
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.67,14716,4670,10046,Coromandel International,"Anand, Gujarat",2023-10-09
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,4.08,36653,19795,16858,Coromandel International,"Pune, Maharashtra",2023-01-31
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.38,30793,10751,20042,Amul (GCMMF),"Coimbatore, Tamil Nadu",2022-12-27
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.57,29126,12272,16854,Coromandel International,"Jaipur, Rajasthan",2023-03-17
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.3,37534,28946,8588,Godrej Agrovet,"Jaipur, Rajasthan",2023-01-06
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.82,6264,3161,3103,Parag Foods,"Jaipur, Rajasthan",2022-05-10
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.28,6670,3200,3470,DeHaat,"Anand, Gujarat",2023-04-13
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.73,45410,32009,13401,Nuziveedu Seeds,"Anand, Gujarat",2022-12-08
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.64,12792,2508,10284,Godrej Agrovet,"Lucknow, Uttar Pradesh",2023-01-13
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.01,17456,6547,10909,DeHaat,"Nashik, Maharashtra",2023-12-09
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.84,36328,18513,17815,Amul (GCMMF),"Jaipur, Rajasthan",2022-08-19
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.3,2603,2565,38,ITC Agri Business,"Pune, Maharashtra",2023-04-10
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.92,26932,10032,16900,Amul (GCMMF),"Jaipur, Rajasthan",2023-11-02
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.68,45370,11935,33435,Parag Foods,"Bengaluru, Karnataka",2022-12-21
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.8,13371,6617,6754,Parag Foods,"Pune, Maharashtra",2023-03-06
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.67,42492,13108,29384,Amul (GCMMF),"Pune, Maharashtra",2023-09-10
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.58,9114,8407,707,DeHaat,"Kolkata, West Bengal",2023-06-20
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.12,2377,292,2085,Amul (GCMMF),"Hyderabad, Telangana",2023-09-03
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.07,44370,24880,19490,Coromandel International,"Anand, Gujarat",2023-05-10
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.13,47021,37250,9771,Parag Foods,"Pune, Maharashtra",2023-11-09
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.77,17199,5392,11807,Godrej Agrovet,"Bengaluru, Karnataka",2022-12-30
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.47,16071,12934,3137,Coromandel International,"Anand, Gujarat",2023-02-03
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.75,23190,16039,7151,Godrej Agrovet,"Lucknow, Uttar Pradesh",2022-07-10
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.94,14490,11959,2531,Coromandel International,"Chennai, Tamil Nadu",2022-02-16
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.6,27164,5963,21201,Amul (GCMMF),"Pune, Maharashtra",2023-11-26
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.89,35471,23393,12078,Amul (GCMMF),"Anand, Gujarat",2022-11-18
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.27,44563,16508,28055,Godrej Agrovet,"Kolkata, West Bengal",2022-01-13
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.86,41882,33989,7893,Godrej Agrovet,"Bengaluru, Karnataka",2022-09-05
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.66,7003,5717,1286,ITC Agri Business,"Pune, Maharashtra",2023-03-31
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.3,16166,919,15247,Coromandel International,"Jaipur, Rajasthan",2023-01-21
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.6,48040,46228,1812,ITC Agri Business,"Coimbatore, Tamil Nadu",2023-01-05
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.29,29419,24907,4512,Coromandel International,"Pune, Maharashtra",2023-05-10
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.8,12198,10788,1410,IFFCO,"Nashik, Maharashtra",2022-12-12
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,3.04,7071,5268,1803,ITC Agri Business,"Kolkata, West Bengal",2023-07-13
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.21,41312,36523,4789,Coromandel International,"Lucknow, Uttar Pradesh",2023-07-31
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.62,5482,286,5196,Nuziveedu Seeds,"Nashik, Maharashtra",2022-09-18
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.61,2944,2917,27,Coromandel International,"Jaipur, Rajasthan",2022-09-23
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.72,15305,4415,10890,Godrej Agrovet,"Kolkata, West Bengal",2023-08-13
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.32,14890,1524,13366,Godrej Agrovet,"Lucknow, Uttar Pradesh",2022-11-24
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.37,32587,17274,15313,IFFCO,"Anand, Gujarat",2022-08-03
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.72,13096,2332,10764,DeHaat,"Chennai, Tamil Nadu",2022-04-03
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.67,33735,32605,1130,Coromandel International,"Bengaluru, Karnataka",2022-07-13
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.42,10807,7723,3084,Godrej Agrovet,"Jaipur, Rajasthan",2022-09-11
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.56,32013,6810,25203,Coromandel International,"Kolkata, West Bengal",2023-10-22
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.79,3850,928,2922,Parag Foods,"Hyderabad, Telangana",2022-12-22
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.54,29912,10637,19275,Godrej Agrovet,"Kolkata, West Bengal",2023-12-13
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.93,44190,20203,23987,IFFCO,"Kolkata, West Bengal",2022-08-30
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.18,40130,32198,7932,Nuziveedu Seeds,"Chennai, Tamil Nadu",2023-05-03
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.3,40469,12570,27899,Nuziveedu Seeds,"Nashik, Maharashtra",2023-06-20
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.88,39666,22406,17260,Godrej Agrovet,"Nashik, Maharashtra",2023-08-28
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.95,49587,31068,18519,Godrej Agrovet,"Coimbatore, Tamil Nadu",2023-02-24
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.03,47413,33863,13550,Amul (GCMMF),"Nashik, Maharashtra",2022-07-14
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.79,1653,531,1122,IFFCO,"Nashik, Maharashtra",2022-12-25
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.41,45339,22861,22478,Amul (GCMMF),"Anand, Gujarat",2023-12-01
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.29,32690,19331,13359,Godrej Agrovet,"Kolkata, West Bengal",2022-01-08
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.33,16656,8340,8316,Coromandel International,"Chennai, Tamil Nadu",2022-03-05
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.77,30862,10569,20293,Parag Foods,"Kolkata, West Bengal",2022-03-21
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.26,34363,24991,9372,ITC Agri Business,"Kolkata, West Bengal",2022-04-05
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.87,23286,12306,10980,DeHaat,"Coimbatore, Tamil Nadu",2022-06-12
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.64,1149,206,943,Godrej Agrovet,"Nashik, Maharashtra",2022-06-13
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.28,5717,17,5700,Coromandel International,"Anand, Gujarat",2023-04-06
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.44,3594,566,3028,ITC Agri Business,"Nashik, Maharashtra",2023-06-12
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.46,44247,1596,42651,Parag Foods,"Anand, Gujarat",2022-12-24
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.45,46189,9082,37107,Coromandel International,"Pune, Maharashtra",2023-07-13
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.37,26082,8494,17588,Coromandel International,"Pune, Maharashtra",2023-12-06
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.49,24519,6510,18009,Godrej Agrovet,"Kolkata, West Bengal",2023-01-05
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.56,27861,15234,12627,ITC Agri Business,"Chennai, Tamil Nadu",2022-07-06
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.01,12134,10516,1618,Coromandel International,"Lucknow, Uttar Pradesh",2023-06-20
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.35,26520,19827,6693,DeHaat,"Anand, Gujarat",2022-03-04
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.83,14276,12840,1436,Amul (GCMMF),"Coimbatore, Tamil Nadu",2022-12-21
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.6,38959,32770,6189,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2022-02-02
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.2,27365,19865,7500,Parag Foods,"Lucknow, Uttar Pradesh",2022-02-20
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.72,48580,39991,8589,Parag Foods,"Nashik, Maharashtra",2023-03-12
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.46,12111,6767,5344,ITC Agri Business,"Hyderabad, Telangana",2022-07-29
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.04,16657,10417,6240,Coromandel International,"Nashik, Maharashtra",2022-12-21
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.89,34420,14539,19881,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2022-09-18
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.93,20243,1050,19193,ITC Agri Business,"Chennai, Tamil Nadu",2022-12-27
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.07,39284,18788,20496,Amul (GCMMF),"Chennai, Tamil Nadu",2023-12-04
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.45,33123,28204,4919,Amul (GCMMF),"Anand, Gujarat",2023-12-22
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.86,15059,5327,9732,IFFCO,"Nashik, Maharashtra",2023-04-30
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.16,36703,36607,96,DeHaat,"Nashik, Maharashtra",2023-06-06
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.93,7494,5588,1906,IFFCO,"Anand, Gujarat",2023-01-19
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.63,12867,5343,7524,Godrej Agrovet,"Coimbatore, Tamil Nadu",2023-01-25
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.86,23628,2507,21121,IFFCO,"Coimbatore, Tamil Nadu",2022-11-08
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.05,33330,1236,32094,DeHaat,"Pune, Maharashtra",2022-01-16
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.19,4826,2355,2471,IFFCO,"Kolkata, West Bengal",2023-11-20
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.43,41954,10755,31199,Coromandel International,"Chennai, Tamil Nadu",2023-09-23
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.98,41309,13824,27485,IFFCO,"Coimbatore, Tamil Nadu",2022-11-07
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.84,8388,2741,5647,ITC Agri Business,"Kolkata, West Bengal",2023-09-30
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.64,10146,585,9561,DeHaat,"Chennai, Tamil Nadu",2022-05-06
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.05,39789,20739,19050,Parag Foods,"Nashik, Maharashtra",2022-07-25
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.86,41558,25670,15888,Godrej Agrovet,"Jaipur, Rajasthan",2022-12-26
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.77,46828,20127,26701,DeHaat,"Nashik, Maharashtra",2022-05-08
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.58,7334,3121,4213,ITC Agri Business,"Anand, Gujarat",2023-06-25
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.85,13090,4744,8346,Amul (GCMMF),"Bengaluru, Karnataka",2023-04-06
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.82,39109,9908,29201,Nuziveedu Seeds,"Hyderabad, Telangana",2023-04-04
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.54,41037,29326,11711,Amul (GCMMF),"Coimbatore, Tamil Nadu",2023-09-18
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.8,28115,14956,13159,Coromandel International,"Kolkata, West Bengal",2023-09-09
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.5,43928,10001,33927,Nuziveedu Seeds,"Anand, Gujarat",2022-04-21
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.68,35624,16157,19467,ITC Agri Business,"Nashik, Maharashtra",2022-03-15
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.99,19402,2861,16541,ITC Agri Business,"Chennai, Tamil Nadu",2023-02-20
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.72,35094,1824,33270,Coromandel International,"Bengaluru, Karnataka",2023-10-03
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.58,15136,3175,11961,Godrej Agrovet,"Hyderabad, Telangana",2022-06-05
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.04,7358,6755,603,IFFCO,"Jaipur, Rajasthan",2022-06-24
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.23,34285,11211,23074,Godrej Agrovet,"Anand, Gujarat",2022-12-28
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.97,3726,1393,2333,ITC Agri Business,"Lucknow, Uttar Pradesh",2023-06-14
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.74,9521,5324,4197,ITC Agri Business,"Hyderabad, Telangana",2022-01-06
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.92,32001,3397,28604,Coromandel International,"Pune, Maharashtra",2023-05-16
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.48,37435,3529,33906,DeHaat,"Bengaluru, Karnataka",2022-10-07
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.0,2470,2353,117,Amul (GCMMF),"Anand, Gujarat",2022-06-25
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.62,25652,1791,23861,IFFCO,"Hyderabad, Telangana",2023-05-25
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.38,41362,20760,20602,Godrej Agrovet,"Coimbatore, Tamil Nadu",2022-05-28
